nome;tipo;material;relacao;pcs_carga;forno;camada;massa;volume_un;area_un;maior_espessura;maior_dimensao;massa_carga;area_carga;tempo_austen;temperatura;tempo_cem
SECUNDARIO;2;19MnCr5G;15x59;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x56;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x69;36;F1;0.64;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
COROA;3;17NiCr7G;66x15;32;F1;0.69;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;61x14;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;66x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;61x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;69x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;57x16;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;56x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;58x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;61x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;52x14;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;56x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;69x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
ENG 1 VEL;4;17NiCr7G;47x11;48;F1;;1.06;145217.38;38069.38;8.00;115.80;50.88;1.82733025;1;940;320.00
ENG 1 VEL;4;19MnCr5G;47x11;60;F1;0.66;1.06;145217.38;38069.38;8.00;115.80;63.6;2.284162812;1;940;320.00
ENG 1 VEL;4;19MnCr5G;43x11;60;F1;;1.06;145217.38;38069.38;8.00;115.80;63.6;2.284162812;1;940;320.00
ENG 2 VEL;5;17NiCr7G;44x19;48;F1;;0.90;106204.10;31424.49;7.30;102.80;43.2;1.508375635;1;940;320.00
ENG 2 VEL;5;17NiCr7G;51x21;48;F1;0.60;0.90;106204.10;31424.49;7.30;102.80;43.2;1.508375635;1;940;320.00
ENG 2 VEL;5;19MnCr5G;47x21;60;F1;;0.90;106204.10;31424.49;7.30;102.80;54;1.885469544;1;940;320.00
ENG 2 VEL;5;19MnCr5G;44x19;60;F1;0.65;0.90;106204.10;31424.49;7.30;102.80;54;1.885469544;1;940;320.00
ENG 3 VEL DESL.;6;20NiCrMo2;25x38;120;F1;;0.46;61071.10;20390.37;5.40;89.20;55.2;2.446844232;1;940;320.00
ENG 3 VEL DESL.;6;20NiCrMo2;27x39;120;F1;;0.46;61071.10;20390.37;5.40;89.20;55.2;2.446844232;1;940;320.00
ENG 4 VEL DESL.;7;20NiCrMo2;32x37;120;F1;;0.30;41100.54;15193.25;8.50;76.90;36;1.823189544;1;940;320.00
ENG 4 VEL DESL.;7;20NiCrMo2;34x35;120;F1;;0.30;41100.54;15193.25;8.50;76.90;36;1.823189544;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;37x34;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;37x35;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;39x34;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;37x31;132;F1;0.64;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;39x31;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;45x34;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 3 VEL FIXA;9;20NiCrMo2;38x25;90;F1;;0.49;28938.58;12768.41;3.70;63.41;44.1;1.149156864;1;940;320.00
ENG 3 VEL FIXA;9;20NiCrMo2;39x27;90;F1;;0.49;28938.58;12768.41;3.70;63.41;44.1;1.149156864;1;940;320.00
ENG 4 VEL FIXA;10;20NiCrMo2;37x32;110;F1;;0.34;41987.14;16643.40;5.60;75.30;37.4;1.830773549;1;940;320.00
ENG 4 VEL FIXA;10;20NiCrMo2;35x34;110;F1;;0.34;41987.14;16643.40;5.60;75.30;37.4;1.830773549;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;31x37;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;31x39;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;34x39;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;35x37;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;34x37;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;34x45;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
LUVA 1/2 VEL;12;17NiCr7G;3909;96;F1;;0.42;61552.73;28455.37;3.20;107.30;40.32;2.731715712;1;940;320.00
LUVA 1/2 VEL;12;17NiCr7G;4.2;96;F1;;0.42;61552.73;28455.37;3.20;107.30;40.32;2.731715712;1;940;320.00
LUVA 1/2 VEL;12;19MnCr5G;4.2;128;F1;;0.42;61552.73;28455.37;3.20;107.30;53.76;3.642287616;1;940;320.00
LUVA 1/2 VEL;12;19MnCr5G;3909;128;F1;;0.42;61552.73;28455.37;3.20;107.30;53.76;3.642287616;1;940;320.00
LUVA 3/4 VEL;13;19MnCr5G;X;200;F1;;0.21;25862.19;17157.35;2.40;84.00;42;3.43147086;1;940;320.00
LUVA 5 VEL;14;19MnCr5G;X;252;F1;;0.20;25949.97;15808.48;3.00;76.00;50.148;3.983735826;1;940;320.00
MARCHA RE;17;17NiCr7G;3909;136;F1;;0.37;38206.87;19004.88;5.70;67.09;50.32;2.58466368;1;940;320.00
MARCHA RE;17;17NiCr7G;4.2;136;F1;;0.37;38206.87;19004.88;5.70;67.09;50.32;2.58466368;1;940;320.00
MARCHA RE;17;19MnCr5G;4.2;170;F1;;0.37;38206.87;19004.88;5.70;67.09;62.9;3.2308296;1;940;320.00
MARCHA RE;17;19MnCr5G;3909;170;F1;;0.37;38206.87;19004.88;5.70;67.09;62.9;3.2308296;1;940;320.00
SATELITE;16;16NiCrMo12;X;320;F1;0.69;0.09;10889.92;4795.12;4.00;45.50;27.2;1.534439904;1;940;320.00
PLANETARIA;15;19MnCr5G;X;75;F1;0.60;0.66;84750.90;29074.74;6.90;83.00;49.5;2.1806055;1;940;320.00
PRIMARIO;1;17NiCr7G;11x43;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x43;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;21x51;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;21x51;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x43;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;19x44;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x66;36;F1;0.54;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x69;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x59;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x56;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x63;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x61;36;F1;0.58;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;17x57;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;16x57;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x58;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x61;36;F1;0.62;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x63;36;F1;0.61;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;14x52;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x59;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x56;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x69;36;F1;0.61;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
COROA;3;17NiCr7G;66x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;61x14;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;66x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;61x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;69x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;57x16;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;56x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;58x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;61x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;52x14;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;56x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;69x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
ENG 1 VEL;4;17NiCr7G;47x11;48;F1;;1.06;145217.38;38069.38;8.00;115.80;50.88;1.82733025;1;940;320.00
ENG 1 VEL;4;19MnCr5G;47x11;60;F1;0.69;1.06;145217.38;38069.38;8.00;115.80;63.6;2.284162812;1;940;320.00
ENG 1 VEL;4;19MnCr5G;43x11;60;F1;;1.06;145217.38;38069.38;8.00;115.80;63.6;2.284162812;1;940;320.00
ENG 2 VEL;5;17NiCr7G;44x19;48;F1;;0.90;106204.10;31424.49;7.30;102.80;43.2;1.508375635;1;940;320.00
ENG 2 VEL;5;17NiCr7G;51x21;48;F1;0.63;0.90;106204.10;31424.49;7.30;102.80;43.2;1.508375635;1;940;320.00
ENG 2 VEL;5;19MnCr5G;47x21;60;F1;;0.90;106204.10;31424.49;7.30;102.80;54;1.885469544;1;940;320.00
ENG 2 VEL;5;19MnCr5G;44x19;60;F1;0.64;0.90;106204.10;31424.49;7.30;102.80;54;1.885469544;1;940;320.00
ENG 3 VEL DESL.;6;20NiCrMo2;25x38;120;F1;;0.46;61071.10;20390.37;5.40;89.20;55.2;2.446844232;1;940;320.00
ENG 3 VEL DESL.;6;20NiCrMo2;27x39;120;F1;;0.46;61071.10;20390.37;5.40;89.20;55.2;2.446844232;1;940;320.00
ENG 4 VEL DESL.;7;20NiCrMo2;32x37;120;F1;;0.30;41100.54;15193.25;8.50;76.90;36;1.823189544;1;940;320.00
ENG 4 VEL DESL.;7;20NiCrMo2;34x35;120;F1;;0.30;41100.54;15193.25;8.50;76.90;36;1.823189544;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;37x34;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;37x35;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;39x34;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;37x31;132;F1;0.64;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;39x31;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 5 VEL DESL.;8;20NiCrMo2;45x34;132;F1;;0.41;55926.79;15587.36;7.10;74.90;54.648;2.057530992;1;940;320.00
ENG 3 VEL FIXA;9;20NiCrMo2;38x25;90;F1;;0.49;28938.58;12768.41;3.70;63.41;44.1;1.149156864;1;940;320.00
ENG 3 VEL FIXA;9;20NiCrMo2;39x27;90;F1;;0.49;28938.58;12768.41;3.70;63.41;44.1;1.149156864;1;940;320.00
ENG 4 VEL FIXA;10;20NiCrMo2;37x32;110;F1;;0.34;41987.14;16643.40;5.60;75.30;37.4;1.830773549;1;940;320.00
ENG 4 VEL FIXA;10;20NiCrMo2;35x34;110;F1;;0.34;41987.14;16643.40;5.60;75.30;37.4;1.830773549;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;31x37;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;31x39;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;34x39;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;35x37;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;34x37;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
ENG 5 VEL FIXA;11;20NiCrMo2;34x45;168;F1;;0.42;56274.27;18792.86;5.20;78.00;70.56;3.157199909;1;940;320.00
LUVA 1/2 VEL;12;17NiCr7G;3909;96;F1;;0.42;61552.73;28455.37;3.20;107.30;40.32;2.731715712;1;940;320.00
LUVA 1/2 VEL;12;17NiCr7G;4.2;96;F1;;0.42;61552.73;28455.37;3.20;107.30;40.32;2.731715712;1;940;320.00
LUVA 1/2 VEL;12;19MnCr5G;4.2;128;F1;;0.42;61552.73;28455.37;3.20;107.30;53.76;3.642287616;1;940;320.00
LUVA 1/2 VEL;12;19MnCr5G;3909;128;F1;;0.42;61552.73;28455.37;3.20;107.30;53.76;3.642287616;1;940;320.00
LUVA 3/4 VEL;13;19MnCr5G;X;200;F1;;0.21;25862.19;17157.35;2.40;84.00;42;3.43147086;1;940;320.00
LUVA 5 VEL;14;19MnCr5G;X;252;F1;;0.20;25949.97;15808.48;3.00;76.00;50.148;3.983735826;1;940;320.00
MARCHA RE;17;17NiCr7G;3909;136;F1;;0.37;38206.87;19004.88;5.70;67.09;50.32;2.58466368;1;940;320.00
MARCHA RE;17;17NiCr7G;4.2;136;F1;;0.37;38206.87;19004.88;5.70;67.09;50.32;2.58466368;1;940;320.00
MARCHA RE;17;19MnCr5G;4.2;170;F1;;0.37;38206.87;19004.88;5.70;67.09;62.9;3.2308296;1;940;320.00
MARCHA RE;17;19MnCr5G;3909;170;F1;;0.37;38206.87;19004.88;5.70;67.09;62.9;3.2308296;1;940;320.00
SATELITE;16;16NiCrMo12;X;320;F1;0.69;0.09;10889.92;4795.12;4.00;45.50;27.2;1.534439904;1;940;320.00
PLANETARIA;15;19MnCr5G;X;75;F1;0.61;0.66;84750.90;29074.74;6.90;83.00;49.5;2.1806055;1;940;320.00
PRIMARIO;1;17NiCr7G;11x43;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;11x43;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;21x51;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;17NiCr7G;21x51;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x43;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;19x44;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
PRIMARIO;1;19MnCr5G;11x47;36;F1;;1.56;186544.56;41893.05;17.25;355.60;56.16;1.508149728;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x66;36;F1;0.54;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x69;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x59;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x56;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x63;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x61;36;F1;0.54;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;17x57;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;16x57;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x58;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x61;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x63;36;F1;0.61;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;14x52;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x59;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;19MnCr5G;15x56;36;F1;;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
SECUNDARIO;2;17NiCr7G;15x69;36;F1;0.53;2.15;242402.16;35297.29;26.70;260.00;77.4;1.270702562;1;940;320.00
COROA;3;17NiCr7G;66x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;61x14;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;66x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;61x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;69x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;57x16;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;56x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;58x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;61x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;52x14;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;56x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;63x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;19MnCr5G;59x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
COROA;3;17NiCr7G;69x15;32;F1;;1.58;203396.72;67264.91;4.50;186.12;50.56;2.15247696;1;940;320.00
ENG 1 VEL;4;17NiCr7G;47x11;48;F1;;1.06;145217.38;38069.38;8.00;115.80;50.88;1.82733025;1;940;320.00
ENG 1 VEL;4;19MnCr5G;47x11;60;F1;0.66;1.06;145217.38;38069.38;8.00;115.80;63.6;2.284162812;1;940;320.00
ENG 1 VEL;4;19MnCr5G;43x11;60;F1;;1.06;145217.38;38069.38;8.00;115.80;63.6;2.284162812;1;940;320.00
ENG 2 VEL;5;17NiCr7G;44x19;48;F1;;0.90;106204.10;31424.49;7.30;102.80;43.2;1.508375635;1;940;320.00
ENG 2 VEL;5;17NiCr7G;51x21;48;F1;;0.90;106204.10;31424.49;7.30;102.80;43.2;1.508375635;1;940;320.00
ENG 2 VEL;5;19MnCr5G;47x21;60;F1;;0.90;106204.10;31424.49;7.30;102.80;54;1.885469544;1;940;320.00
ENG 2 VEL;5;19MnCr5G;44x19;60;F1;;0.90;106204.10;31424.49;7.30;102.80;54;1.885469544;1;940;320.00
ENG 3 VEL DESL.;6;20NiCrMo2;25x38;120;F1;;0.46;61071.10;20390.37;5.40;89.20;55.2;2.446844232;1;940;320.00
ENG 3 VEL DESL.;6;20NiCrMo2;27x39;120;F1;;0.46;61071.10;20390.37;5.40;89.20;55.2;2.446844232;1;940;320.00
ENG 4 VEL DESL.;7;20NiCrMo2;32x37;120;F1;;0.30;41100.54;15193.25;8.50;76.90;36;1.823189544;1;940;320.00
